GERENCIA;NOMBRE GERENCIA;CS;CENTRO;CONSULTORIO
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. SAN LLORENTE DEL PARAMO
1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;C.S. LOS COMUNEROS
1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;C.L. BAQUERIN
1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;C.L. VILLASILOS
1705;Gerencia de Palencia;170519;C.S. VILLADA;C.L. TERRADILLOS TEMPLARIO
1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;C.L. ALTABLE
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. BELEÑA
1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;C.L. VILLANUEVA SOPORTILLA
1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;C.L. MAZUELA
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. GAJATES
1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;C.L. VILVIESTRE DEL PINAR
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. HORCAJO MEDIANERO
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. HORRA LA
1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;C.L. VILVESTRE
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. BARBADILLO DEL PEZ
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. COLMENAR DE MONTEMAYOR
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. HORTIGUELA
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. SANCHOTELLO
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. VALLEJIMENO
1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;C.S. SAN AGUSTIN
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. SAGRADA LA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. FUENTEODRA
1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;C.L. MARTILLAN
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VILLANDIEGO
1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;C.L. VILLAR DE LA YEGUA
1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;C.L. QUINTANA VALDIVIELSO
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. GUIJO DE AVILA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. CEMBRANOS
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. SAN MEDEL
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. FRESNELLINO
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. VALDELACASA
1703;Gerencia de León;170302;C.S. ASTORGA I;C.L. CELADA
1706;Gerencia de Salamanca;170616;C.S. LEDESMA;C.L. MANZANO EL
1706;Gerencia de Salamanca;170616;C.S. LEDESMA;C.L. ZAFRONCINO
1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;C.L. CARRASCAL DEL OBISPO
1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;C.L. VILLALBA DE LOS LLANOS
1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;C.L. VILLANUEVA DEL CONDE
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. VALLESA DE LA GUAREÑA
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. ALDEASECA DE ARMUÑA
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. JUZBADO
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. VILLAMAYOR
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.S. PERIURBANA NORTE
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. LUCILLO
1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;C.L. SAN PEDRO DE ROZADOS
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. VEGA MAGAZ
1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;C.L. CALVARRASA DE ABAJO
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. CASTROMUDARRA
1706;Gerencia de Salamanca;170630;C.S. TAMAMES;C.L. LA BASTIDA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. ALCEDO DE ALBA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. HUERGAS DE GORDON
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. MORONTA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. PEREDILLA
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. PEÑA LA
1703;Gerencia de León;170308;C.S. LA BAÑEZA I;C.L. SANTA COLOMBA DE LA VEGA
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. PEREÑA DE LA RIBERA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. CASTROTIERRA VALDUERNA
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. VILLARES DE YELTES
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. CEBRONES DEL RIO
1707;Gerencia de Segovia;170701;C.S. CANTALEJO;C.L. CABEZUELA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. MATILLA DE LA VEGA
1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;C.L. AGUILAFUENTE
1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;C.L. CANTIMPALOS
1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;C.L. PEROSILLO
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. TORAL DEL FONDO
1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;C.L. ALDEHUELA DEL CODONAL
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. VALLE DE LA VALDUERNA
1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;C.L. NIEVA
1703;Gerencia de León;170310;C.S. TRUCHAS;C.L. ENCINEDO I
1707;Gerencia de Segovia;170707;C.S. RIAZA;C.S. RIAZA
1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;C.S. SEGOVIA II
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. CAMPOSALINAS
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. LA UTRERA
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. ESPIRDO
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. SANTOVENIA
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. JUARROS DE RIOMOROS
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. MANCILLEROS
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. SANTO DOMINGO DE PIRON
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. PUENTE VILLARENTE DE VILLATURIEL
1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;C.L. CEDILLO DE LA TORRE
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. VALDESOGO DE ARRIBA
1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;C.L. LA MATILLA
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. MALILLOS
1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;C.L. PRADALES
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. VILLACELAMA
1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;C.L. VILLAR DE SOBREPEÑA
1703;Gerencia de León;170320;C.S. RIAÑO;C.L. BESANDE
1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;C.L. ESTACION DE EL ESPINAR
1703;Gerencia de León;170320;C.S. RIAÑO;C.L. BURON
1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;C.L. VIVAR DE FUENTIDUEÑA
1708;Gerencia de Soria;170801;C.S. AGREDA;C.L. AÑAVIEJA
1703;Gerencia de León;170320;C.S. RIAÑO;C.L. LARIO
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. BARCA
1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;C.L. QUINTANA DEL MONTE
1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;C.L. VILLAHIBIERA
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. JODRA DE CARDOS
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. LLAMAS DE LA RIBERA
1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;C.L. UTRILLA
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. BUSTILLO DE CEA
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. BORDECOREX
1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;C.L. VILLIBAÑE
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. MORALES
1703;Gerencia de León;170326;C.S. VALDERAS;C.L. LA UNION DE CAMPOS
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. TORREANADALUZ
1703;Gerencia de León;170326;C.S. VALDERAS;C.L. ROALES DE CAMPOS
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. VALDEMALUQUE
1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;C.L. ROBLEDO DE LA VALDONCINA
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. FUENTECAMBRON
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. LOSADA
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. VALDANZO
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. QUINTANA DE FUSEROS
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. TEJADO
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. VILLAVERDE DE LOS CESTOS
1708;Gerencia de Soria;170808;C.S. OLVEGA;C.L. HINOJOSA DEL CAMPO
1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;C.L. CAMPONARAYA
1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;C.L. CUBILLA
1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;C.L. QUILOS
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. LA HOYA
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. VALDESANGIL
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.S. BEJAR
1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;C.L. AÑOVER DE TORMES
1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;C.L. BOCACARA
1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;C.L. BODON EL
1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;C.L. ENCINA LA
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. CASTRAZ
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. MARTIN DE YELTES
1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;C.L. ALBERGUERIA DE ARGAÑAN
1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;C.L. ALDEA DEL OBISPO
1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;C.L. GALLEGOS DE ARGAÑAN
1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;C.S. GARRIDO NORTE
1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;C.L. SAN MARTIN DEL CASTAÑAR
1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;C.L. HONDURA
1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;C.L. SAN MIGUEL DE VALERO
1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;C.L. BERMELLAR
1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;C.L. SOBRADILLO
1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;C.S. LUMBRALES
1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;C.L. ROBLIZA DE COJOS
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. ALDEALENGUA
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. CASTELLANOS DE MORISCOS
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. MORISCOS
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. SAN CRISTOBAL DE LA CUESTA
1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;C.L. DOÑINOS DE SALAMANCA
1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;C.L. GOLPEJAS
1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;C.L. PINO DE TORMES EL
1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;C.L. CANTARACILLO
1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;C.L. MARTIAGO
1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;C.L. VILLAREJO
1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;C.L. CALVARRASA DE ARRIBA
1706;Gerencia de Salamanca;170630;C.S. TAMAMES;C.L. SEPULCRO HILARIO
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. AHIGAL DE VILLARINO
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. BOGAJO
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. GROO
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. MANCERAS
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. VILLARGORDO
1707;Gerencia de Segovia;170701;C.S. CANTALEJO;C.L. COBOS DE FUENTIDUEÑA
1707;Gerencia de Segovia;170703;C.S. CUELLAR;C.L. DEHESA MAYOR
1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;C.L. EL ARENAL
1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;C.L. ALDEANUEVA DEL CODONAL
1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;C.L. OCHANDO
1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;C.L. TABLADILLO
1707;Gerencia de Segovia;170707;C.S. RIAZA;C.L. ALCONADA DE MADERUELO
1707;Gerencia de Segovia;170707;C.S. RIAZA;C.L. CASTILLEJO DE MESLEON
1707;Gerencia de Segovia;170707;C.S. RIAZA;C.L. RIBOTA
1707;Gerencia de Segovia;170707;C.S. RIAZA;C.L. SANTIBAÑEZ DE AYLLON
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. FUENTEMILANOS
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. MUÑOPEDRO
1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;C.L. SOTILLO
1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;C.L. LOS ANGELES DE SAN RAFAEL
1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;C.L. FUENTESOTO
1708;Gerencia de Soria;170801;C.S. AGREDA;C.S. AGREDA
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. MEZQUETILLAS
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. NEPAS
1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;C. L. TORRALBA DEL MORAL
1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;C.L. ARBUJUELO
1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;C.L. MEDINACELI
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. RETORTILLO
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. TARANCUEÑA
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. VALDERRODILLA
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. CARRASCOSA DE ABAJO
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. GORMAZ
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. ALCOBA DE LA TORRE
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. OLMILLOS
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. REZNOS
1708;Gerencia de Soria;170808;C.S. OLVEGA;C.L. CIRIA
1708;Gerencia de Soria;170808;C.S. OLVEGA;C.L. POZALMURO
1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;C.L. SALDUERO
1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;C.L. VINUESA
1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;C.L. ALDEA DEL PINAR
1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;C.L. NAVAS DEL PINAR
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. CABRERAS DEL CAMPO
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. CIDONES
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. GARRAY
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. NAVALCABALLO
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. TOZALMORO
1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;C.L. YANGUAS
1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;C.S. LAGUNA DE DUERO
1709;Gerencia de Valladolid Oeste;170914;C.S. MOTA DEL MARQUES;C.L. GALLEGOS DE HORNI.
1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;C.L. TORRECILLA DE LA TORRE
1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;C.L. VILLALAR DE LOS C.
1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;C.L. VILLAN DE TORDESI.
1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;C.L. VILLAMURIEL CAMPOS
1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;C.L. FOMPEDRAZA
1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;C.L. PADILLA DE DUERO
1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;C.L. TORRE DE PEÑAFIEL
1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;C.L. ALDEA S.MIGUEL
1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;C.L. VALDESTILLAS
1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;C.L. HERRERA DE DUERO
1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;C.L. TRASPINEDO
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. CERVILLEGO
1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;C.S. ARENAS SAN PEDRO
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. DON JIMENO
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. DONVIDAS
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. MARTIN MUÑOZ DE LAS POSADAS
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. VILLANUEVA DEL ACERAL
1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;C.S. AVILA ESTACION
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. BERNUY- SALINERO
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. CAÑADA, LA
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. DURUELO
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. MUÑOCHAS
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. SANCHORREJA
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. URRACA- MIGUEL
1701;Gerencia de Ávila;170106;C.S. LANZAHITA;C.L. PEDRO BERNARDO
1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;C.S. AVILA SUR OESTE
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. AVELLANEDA
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. BARQUILLO, EL
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. COLLADO (STA. Mª.DE LOS CABALLEROS)
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. LOSAR EL
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. NAVALGUIJO
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. NAVALPERAL DE TORMES
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. PALACIOS DE BECEDAS
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. SANTA LUCIA DE LA SIERRA
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. TORMELLAS
1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;C.L. NAVALUENGA
1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;C.L. NAVANDRINAL
1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;C.L. NAVATALGORDO
1701;Gerencia de Ávila;170110;C.S. CANDELEDA;C.L. RASO, EL
1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;C.L. GARGANTA DEL VILLAR
1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;C.L. NAVACEPEDA DE TORMES
1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;C.L. NAVALSAUZ
1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;C.L. NAVALPERAL DE PINARES
1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;C.L. PEGUERINOS
1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;C.S. LAS NAVAS MARQUES
1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;C.L. VILLAREJO DEL VALLE
1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;C.S. MOMBELTRAN
1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;C.L. LASTRA, LA ( PIEDRAHITA)
1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;C.L. SAN MIGUEL DE CORNEJA
1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;C.L. TORTOLES
1701;Gerencia de Ávila;170117;C.S. PIEDRAHITA;C.L. VILLAFRANCA DE LA SIERRA
1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;C.L. BRABOS
1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;C.L. CASTILBLANCO
1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;C.L. SANTO TOME DE ZABARCOS
1701;Gerencia de Ávila;170120;C.S. MUÑANA;C.L. NARROS DEL PUERTO
1701;Gerencia de Ávila;170120;C.S. MUÑANA;C.L. PASCUAL MUÑOZ
1701;Gerencia de Ávila;170120;C.S. MUÑANA;C.S. MUÑANA
1701;Gerencia de Ávila;170121;C.S. MUÑICO;C.L. CHAMARTIN
1701;Gerencia de Ávila;170121;C.S. MUÑICO;C.L. GALLEGOS DE SOBRINO
1701;Gerencia de Ávila;170121;C.S. MUÑICO;C.L. MANCERA DE ARRIBA
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. FUENTELCESPED
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. HONRUBIA DE LA CUESTA
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. VALDEANDE
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. VALDEVACAS DE MONTEJO
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. VILLANUEVA DE GUMIEL
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. VILLAVERDE MONTEJO
1702;Gerencia de Burgos;170204;C.S. BELORADO;C.L. CEREZO DE RIO TIRON
1702;Gerencia de Burgos;170204;C.S. BELORADO;C.L. FRESNEÑA
1702;Gerencia de Burgos;170204;C.S. BELORADO;C.L. VILORIA DE RIOJA
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. AGUAS CANDIDAS
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. ALCOCERO DE MOLA
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. ARCONADA
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. CANTABRANA
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. MADRID DE CADERECHAS
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. PARTE DE BUREBA, LA
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. QUINTANAOPIO
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. VESGAS, LAS
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. VILEÑA
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.S. BRIVIESCA
1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;C.S. BURGOS CENTRO
1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;C.S. I. LOPEZ SAIZ
1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;GERENCIA A.P. BURGOS - SAN ZADORNIL
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. CELADA DE LA TORRE
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. CERNEGULA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. FRESNO DE RODILLA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. PIEDRAHITA DE JUARROS
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. PINEDA DE LA SIERRA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. QUINTANILLA RIOPICO
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. SANTIBAÑEZ ZARZAGUDA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. TOBES
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. VILLAESCUSA LA SOMBRIA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. VILLANUEVA RIO UBIERNA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. VILLAVERDE-PEÑAHORADA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.S. BURGOS RURAL NORTE
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. ARCOS DE LA LLANA
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. CAYUELA
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. CUZCURRITA DE JUARROS
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. SALDAÑA DE BURGOS
1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;C.L. AÑASTRO
1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;C.L. CUCHO
